Unnamed: 0,pl_name,hostname,discoverymethod,disc_year,pl_rade,pl_bmasse,pl_orbper,pl_orbsmax,pl_orbeccen,pl_eqt,st_mass,st_rad,st_teff,st_lum,st_spectype,sy_dist,pl_density,insolation,habitable_type,ESI,Bio_Class,v_esc,Atmosphere_Class,Adams_Score,Adams_Category,AstroBiom_Score,cluster_id,Planet_Type_ML
4382,Kepler-1966 b,Kepler-1966,Transit,2021,1.10479327,1.2278884132139414,8.617429733,0.0762683687988632,,801.5892804008236,0.797,0.84,5009.0,-0.399547451150892,,484.601,0.9105752488415444,68.51152473954926,Too Hot (Hot Zone),0.2974662354941949,Extreme Environment,11.7927137164116,Atmosphere Risk (Erosion),0.0,Not Habitable,2.9746623549419486,1.0,Rocky / Super-Earth
4384,Kepler-139 c,Kepler-139,Transit,2014,3.38,12.29046749568519,157.072878,0.586,,401.7711843015631,,1.3,5594.0,0.1716664027229947,,391.038,0.3182865609475429,4.323855489626747,Too Hot (Hot Zone),0.4752758760414144,Extreme Environment,21.33048184904286,Atmosphere Likely,0.0,Not Habitable,4.752758760414144,1.0,Rocky / Super-Earth
4385,Kepler-359 b,Kepler-359,Transit,2014,3.53,13.440514480307334,25.563222,0.178,,744.1823874480598,,1.086,6248.0,0.2075135839499194,,1443.21,0.3055566760204352,50.894819601600425,Too Hot (Hot Zone),0.2206745055757028,Extreme Environment,21.827068371949498,Atmosphere Likely,0.0,Not Habitable,2.2067450557570285,1.0,Rocky / Super-Earth
4386,Kepler-672 b,Kepler-672,Transit,2016,2.5,6.603229897010366,38.3774623,0.2188930072597963,,556.2734597865609,0.95,0.92,5627.0,-0.1184268347256313,,1033.93,0.4226067134086634,15.889469202515787,Too Hot (Hot Zone),0.3666916621576253,Extreme Environment,18.179545424661615,Atmosphere Likely,0.0,Not Habitable,3.6669166215762528,1.0,Rocky / Super-Earth
4387,TOI-2193 A b,TOI-2193 A,Transit,2022,19.83989584,298.75870258,2.1225735,0.03319,0.0,1763.0,1.082,1.248,5966.0,0.25018,,337.064,0.0382562504067559,1614.9738524072102,Too Hot (Hot Zone),0.0238113764234206,Extreme Environment,43.40756292529134,Atmosphere Likely,0.0,Not Habitable,0.2381137642342063,0.0,Gas Giant (Jovian)
4389,Kepler-605 c,Kepler-605,Transit,2016,0.86,0.7329372756534444,2.358951515,0.0336072510948411,,1347.752020261145,0.91,0.88,5462.0,-0.2087380225175173,,556.58,1.1523156383297135,547.5149672793934,Too Hot (Hot Zone),0.1377352763596283,Extreme Environment,10.326638975948022,Atmosphere Risk (Erosion),0.0,Not Habitable,1.3773527635962837,1.0,Rocky / Super-Earth
4390,TOI-1777.01,TOI-1777,Transit,2024,2.246,5.295464841755941,14.650111974,0.119466,,809.1850110380595,1.06,0.98,5859.0,0.0066359933823442,,79.7665,0.4673850677153342,71.14548558663722,Too Hot (Hot Zone),0.2342369537166193,Extreme Environment,17.175998104981122,Atmosphere Risk (Erosion),0.0,Not Habitable,2.342369537166193,1.0,Rocky / Super-Earth
4392,TOI-1749 d,TOI-1749,Transit,2021,2.52,15.0,9.0497,0.0707,0.062,533.0,0.58,0.55,3985.0,-1.1646714681157004,M0 V,99.5561,0.9373237831287716,13.6927192702299,Too Hot (Hot Zone),0.45916208646369,Extreme Environment,27.29104554000573,Atmosphere Likely,0.0,Not Habitable,4.591620864636901,1.0,Rocky / Super-Earth
4393,Kepler-813 b,Kepler-813,Transit,2016,2.14,4.793496041887082,19.12947337,0.1376099154885915,,719.9276961525514,0.95,0.93,5743.0,-0.0735889878001763,,,0.4891150802346408,44.57707374936308,Too Hot (Hot Zone),0.2790609923126734,Extreme Environment,16.74149027328419,Atmosphere Likely,0.0,Not Habitable,2.790609923126734,1.0,Rocky / Super-Earth
4394,Kepler-99 b,Kepler-99,Transit,2014,1.48,6.15,4.60358,0.0500663591503218,,880.5042400487231,0.79,0.73,4782.0,-0.6020261426727769,,208.369,1.8970988885159816,99.74286448654952,Too Hot (Hot Zone),0.2256543981131316,Extreme Environment,22.80245016173434,Atmosphere Likely,0.0,Not Habitable,2.2565439811313164,1.0,Rocky / Super-Earth
4395,WASP-26 b,WASP-26,Transit,2010,13.56289,270.1555,2.7566,0.0365893899450561,0.0,1680.1230572659215,0.86,1.22,6034.0,0.2480307346726622,,252.759,0.1082822060581036,1322.2707699895366,Too Hot (Hot Zone),0.0389697898392015,Extreme Environment,49.92356634158516,Atmosphere Likely,0.0,Not Habitable,0.3896978983920154,0.0,Gas Giant (Jovian)
