Unnamed: 0,pl_name,hostname,discoverymethod,disc_year,pl_rade,pl_bmasse,pl_orbper,pl_orbsmax,pl_orbeccen,pl_eqt,st_mass,st_rad,st_teff,st_lum,st_spectype,sy_dist,pl_density,insolation,habitable_type,ESI,Bio_Class,v_esc,Atmosphere_Class,Adams_Score,Adams_Category,AstroBiom_Score
3054,K2-184 b,K2-184,Transit,2018,1.47,2.2114326106562165,16.9780102,0.1685,,533.0,0.84,0.75,5245.0,-0.41800565313100585,,75.5857,0.6961802608248757,13.452237817517828,Too Hot (Hot Zone),0.46314528801409444,Extreme Environment,13.719964966308718,Atmosphere Likely,0.0,Not Habitable,4.6314528801409445
3055,EPIC 201170410.02,EPIC 201170410,Transit,2020,1.047,1.0992340286855216,6.7987,0.0349,0.0,500.0346793156095,0.287,0.282,3648.0,-1.8983926147684762,,,0.9577454980361033,10.374245744322527,Too Hot (Hot Zone),0.5514612469819044,Extreme Environment,11.46163453045127,Atmosphere Likely,0.0,Not Habitable,5.514612469819044
3058,Kepler-1142 b,Kepler-1142,Transit,2016,1.47,2.2114326106562165,18.3027248,0.13454707520891335,,732.2551079136638,0.97,0.96,5685.0,-0.06364580785856144,,1273.51,0.6961802608248757,47.709588327060985,Too Hot (Hot Zone),0.309169892942805,Extreme Environment,13.719964966308718,Atmosphere Risk (Erosion),0.0,Not Habitable,3.09169892942805
3060,Kepler-299 e,Kepler-299,Transit,2014,1.87,3.6307279580712275,38.285489,0.22,,586.6328613272136,,1.032,5617.0,-0.02173305994575837,,1052.24,0.5552248428548903,19.65267075576303,Too Hot (Hot Zone),0.3807235029103165,Extreme Environment,15.586581202446945,Atmosphere Likely,0.0,Not Habitable,3.8072350291031647
3061,Kepler-166 b,Kepler-166,Transit,2014,2.27,5.412691386935114,7.650254,0.072,,837.9289330545747,,0.742,5413.0,-0.3725502311104133,,603.53,0.4627385637030286,81.80592807896464,Too Hot (Hot Zone),0.22238286759130924,Extreme Environment,17.27302968159813,Atmosphere Risk (Erosion),0.0,Not Habitable,2.2238286759130923
3063,K2-55 b,K2-55,Transit,2016,4.43,44.0,2.849271,0.0347236338630652,,900.0,0.688,0.715,4300.0,-0.8046242441122053,,159.522,0.5061060137736523,130.05451067715452,Too Hot (Hot Zone),0.18674801470909164,Extreme Environment,35.253260496311086,Atmosphere Likely,0.0,Not Habitable,1.8674801470909164
3064,KOI-351 f,KOI-351,Transit,2013,2.88,8.837888635149694,124.9144,0.48,,463.56115752014017,1.2,1.2,6080.0,0.24686665915347675,,848.254,0.36997387775477425,7.662741665437737,Too Hot (Hot Zone),0.43151659736255893,Extreme Environment,19.595341360534942,Atmosphere Likely,0.0,Not Habitable,4.315165973625589
3067,Kepler-1945 b,Kepler-1945,Transit,2021,1.289,1.6870230239749497,6.080039978,0.059677313126720845,,883.3736050316112,0.767,0.804,4991.0,-0.44384777307132034,,,0.7877025614101847,101.04939180089806,Too Hot (Hot Zone),0.2488245560264927,Extreme Environment,12.797020368248312,Atmosphere Risk (Erosion),0.0,Not Habitable,2.488245560264927
3068,TOI-4137 b,TOI-4137,Transit,2022,13.57407563,457.67290608,3.8016122,0.05222,0.0,1570.0,1.313,1.438,6202.0,0.43933,,334.993,0.18298875799678896,1008.4543996190131,Too Hot (Hot Zone),0.05109108068506717,Extreme Environment,64.95271128784408,Atmosphere Likely,0.0,Not Habitable,0.5109108068506717
3069,Kepler-1397 b,Kepler-1397,Transit,2016,1.72,3.0562480588515464,47.449955,0.26398092896494046,,598.5291647429649,1.09,1.12,6026.0,0.17144240465700422,,1198.25,0.6006247993202538,21.295963755222242,Too Hot (Hot Zone),0.38180679530198686,Extreme Environment,14.91093550899188,Atmosphere Likely,0.0,Not Habitable,3.8180679530198685
3071,Kepler-332 b,Kepler-332,Transit,2014,1.17,1.3818562756077588,7.626324,0.07,,766.2920890333763,,0.72,4955.0,-0.552270521884999,,344.19,0.8627903717113679,57.218095478366806,Too Hot (Hot Zone),0.31123987827895544,Extreme Environment,12.156633443952717,Atmosphere Risk (Erosion),0.0,Not Habitable,3.1123987827895543
3073,Kepler-354 d,Kepler-354,Transit,2014,1.24,1.5575739367961006,24.209842,0.146,,481.56298166310887,,0.674,4648.0,-0.7207258794329756,,554.064,0.8169276883098612,8.924181800329741,Too Hot (Hot Zone),0.5497551881655157,Extreme Environment,12.536846491173053,Atmosphere Likely,0.0,Not Habitable,5.497551881655157
3074,Kepler-1302 b,Kepler-1302,Transit,2016,1.43,2.0892587859426106,8.83922659,0.07956379908067783,,810.5545781352987,0.86,0.82,5236.0,-0.34348389375040644,,634.58,0.7144702088267386,71.62837229362869,Too Hot (Hot Zone),0.27175034390272906,Extreme Environment,13.520816379128368,Atmosphere Risk (Erosion),0.0,Not Habitable,2.7175034390272907
3075,HIP 9618 c,HIP 9618,Transit,2023,3.42855926,7.0,52.56363,0.269,0.0,470.31,0.942,0.9593,5649.0,-0.0716,,67.5478,0.17368529838172506,11.719131837449618,Too Hot (Hot Zone),0.3339535491084469,Extreme Environment,15.983357183775139,Atmosphere Likely,0.0,Not Habitable,3.339535491084469
3076,Kepler-974 b,Kepler-974,Transit,2016,1.57,2.5325223335609333,4.194496514,0.04093180124882131,,621.3855739256043,0.52,0.5,3687.0,-1.382477590936209,,134.311,0.6544166294936147,24.740056990447506,Too Hot (Hot Zone),0.37508373427863095,Extreme Environment,14.206975475476828,Atmosphere Likely,0.0,Not Habitable,3.7508373427863093
3077,Kepler-1540 b,Kepler-1540,Transit,2016,2.49,6.5489346239246995,125.4131177,0.4435191739282612,,273.0597280737257,0.74,0.69,4540.0,-0.7411885571297864,,244.96,0.42420190423957393,0.9225430542995853,Habitable Zone (Goldilocks),0.7112430712237742,Complex Life Possible,18.140968488980068,Atmosphere Likely,0.0,Not Habitable,7.1124307122377415
3078,K2-288 B b,K2-288 B,Transit,2018,1.9,3.751737273039491,31.393463,0.164,,226.36,0.33,0.32,3341.0,-1.93,M3 V,65.6138,0.546980211844218,0.43682984642308503,Habitable Zone (Goldilocks),0.649462372063294,Extreme Environment,15.718613070961682,Atmosphere Likely,0.0,Not Habitable,6.494623720632941
3079,K2-341 b,K2-341,Transit,2021,3.21,11.05096915566015,36.552551,0.21410509554815402,,598.0,0.98,1.16,5817.0,0.14060208361459567,,421.408,0.33410676516117305,30.154218468181515,Too Hot (Hot Zone),0.30453905762837535,Extreme Environment,20.754987787338486,Atmosphere Likely,0.0,Not Habitable,3.0453905762837534
3080,K2-244 b,K2-244,Transit,2018,1.75,3.1670752348486326,21.06884,0.1418,,638.0,0.86,0.92,5677.0,-0.10305891843995058,,212.902,0.5909411516918731,39.227318338543405,Too Hot (Hot Zone),0.35008489978078117,Extreme Environment,15.048214766685497,Atmosphere Likely,0.0,Not Habitable,3.500848997807812
3081,Kepler-967 c,Kepler-967,Transit,2016,3.65,14.398700583371564,198.7112502,0.6288029677653219,,281.6327807207414,0.84,0.8,5178.0,-0.38428199165341237,,568.546,0.2961042953572017,1.0439719808272472,Habitable Zone (Goldilocks),0.6309194734798149,Complex Life Possible,22.217236248601306,Atmosphere Likely,1.5,Marginal (Slow Rotator),7.809194734798149
3083,Kepler-933 b,Kepler-933,Transit,2016,2.46,6.387432454814601,14.20443009,0.10957937277547417,,713.7360735440164,0.87,0.84,5346.0,-0.28643576022687567,,1017.2,0.42906293510058763,43.06323177571341,Too Hot (Hot Zone),0.26838244273474754,Extreme Environment,18.024798638421462,Atmosphere Likely,0.0,Not Habitable,2.683824427347475
3084,Kepler-1874 b,Kepler-1874,Transit,2021,2.21110724,5.127388224445076,56.57320023,0.2629683107269372,,389.15521004970435,0.758,0.775,4701.0,-0.5797457402670818,,408.007,0.4743149153938991,3.805812837143703,Too Hot (Hot Zone),0.5780130789118809,Microbial Life Only,17.034053718662758,Atmosphere Likely,0.0,Not Habitable,5.780130789118809
3085,TOI-715 b,TOI-715,Transit,2023,1.55,2.4665123720604507,19.288004,0.083,,234.0,0.225,0.24,3075.0,-2.3353071861637584,M4,42.4048,0.6623510112612401,0.6707128533005747,Habitable Zone (Goldilocks),0.7187440559632815,Extreme Environment,14.110766813662348,Atmosphere Likely,0.0,Not Habitable,7.187440559632815
3086,Kepler-1697 b,Kepler-1697,Transit,2020,1.25954761,1.6085777293158217,33.4969,0.18452269771676558,,461.85085998517303,0.747,0.772344,4681.53,-0.58813,,247.771,0.8050044611304055,7.581766573447398,Too Hot (Hot Zone),0.5743222377506962,Extreme Environment,12.641207109257168,Atmosphere Likely,0.0,Not Habitable,5.743222377506962
3087,K2-163 b,K2-163,Transit,2018,2.46610713,6.420141410642427,6.673117,0.06508865841609313,,814.6642889520891,0.826112,0.762201,4937.0,-0.5091186127016115,,208.529,0.4280640710780177,73.09215172696081,Too Hot (Hot Zone),0.22429132221869316,Extreme Environment,18.04850119618017,Atmosphere Likely,0.0,Not Habitable,2.2429132221869317
3088,Kepler-768 b,Kepler-768,Transit,2016,1.79,3.3180065866620194,11.3910025,0.09273686973313143,,714.3407554057023,0.82,0.78,5108.0,-0.42991739028624104,,784.56,0.5785196980792275,43.209351139117295,Too Hot (Hot Zone),0.29985624578507514,Extreme Environment,15.229544751861008,Atmosphere Risk (Erosion),0.0,Not Habitable,2.9985624578507513
3089,CoRoT-22 b,CoRoT-22,Transit,2014,4.88,12.2,9.75598,0.092,0.077,885.0,1.099,1.136,5939.0,0.15849981382537387,G3 V,627.158,0.10497850040311744,170.1861286327531,Too Hot (Hot Zone),0.12002429224325262,Extreme Environment,17.686618953321748,Atmosphere Risk (Erosion),0.0,Not Habitable,1.2002429224325262
3092,Kepler-174 b,Kepler-174,Transit,2014,1.96,3.9998850166907034,13.98179,0.1,,586.8788644961761,,0.622,4880.0,-0.7058500926402327,,384.757,0.5312259635508355,19.685656710241467,Too Hot (Hot Zone),0.3744546727618843,Extreme Environment,15.979770319189077,Atmosphere Likely,0.0,Not Habitable,3.744546727618843
3093,Kepler-1535 b,Kepler-1535,Transit,2016,2.55,6.878167879453029,138.9442,0.538651719403631,,416.78256815033603,1.08,1.11,6021.0,0.1622103163691944,,897.733,0.4148128776686511,5.007191662745345,Too Hot (Hot Zone),0.5093006466567345,Extreme Environment,18.37135166900021,Atmosphere Likely,0.0,Not Habitable,5.093006466567345
3094,TOI-163 b,TOI-163,Transit,2019,16.690201,387.7526,4.231306,0.058,0.0,1669.0,1.4352,1.648,6495.0,0.63649,F,411.719,0.08340076184417326,1287.1643798497917,Too Hot (Hot Zone),0.03486020228393379,Extreme Environment,53.91646259294712,Atmosphere Likely,0.0,Not Habitable,0.34860202283933794
3096,Kepler-55 d,Kepler-55,Transit,2014,1.59,2.5994296964244965,2.211099,0.029,,1003.1866117443935,,0.619,4503.0,-0.8497210641407454,,578.796,0.6466759401495731,168.06719043247614,Too Hot (Hot Zone),0.19462728124900772,Extreme Environment,14.302609812755104,Atmosphere Risk (Erosion),0.0,Not Habitable,1.9462728124900772
3097,Kepler-24 c,Kepler-24,Transit,2011,2.514,9.99,12.33,0.10650022445654221,0.014,933.7492872969852,1.06,1.099,6028.0,0.1555782093846452,,1156.81,0.6287379405174214,126.14706870670973,Too Hot (Hot Zone),0.20231143772164728,Extreme Environment,22.29846267269635,Atmosphere Likely,0.0,Not Habitable,2.023114377216473
3099,Kepler-1832 b,Kepler-1832,Transit,2021,1.22719556,1.5246226842502602,3.138789892,0.036965794745595124,,1117.1179921338976,0.684,0.722,5242.0,-0.45204768845110777,,486.174,0.824937509469259,258.43552723611646,Too Hot (Hot Zone),0.17994538817259853,Extreme Environment,12.468066670555732,Atmosphere Risk (Erosion),0.0,Not Habitable,1.7994538817259853
3100,Kepler-656 b,Kepler-656,Transit,2016,3.12,10.422177459667097,1.260259094,0.021714303017274773,,1564.8892302961497,0.86,0.82,5281.0,-0.32861777531130004,,890.352,0.3431584374468939,995.1543293067195,Too Hot (Hot Zone),0.07808113929035686,Extreme Environment,20.44451205621424,Atmosphere Risk (Erosion),0.0,Not Habitable,0.7808113929035686
3101,TOI-1420 b,TOI-1420,Transit,2023,11.89,25.1,6.9561063,0.071,0.17,957.0,0.987,0.923,5510.0,-0.15181,,201.918,0.014932349890118041,139.85348807958326,Too Hot (Hot Zone),0.047584149834267564,Extreme Environment,16.252521469898774,Atmosphere Risk (Erosion),0.0,Not Habitable,0.47584149834267564
3102,Kepler-769 c,Kepler-769,Transit,2016,1.79,3.3180065866620194,15.9870174,0.1316135092959347,,930.2466633301281,1.19,1.28,6186.0,0.33294945193166475,,1169.57,0.5785196980792275,124.26491114711773,Too Hot (Hot Zone),0.20860955393080113,Extreme Environment,15.229544751861008,Atmosphere Risk (Erosion),0.0,Not Habitable,2.0860955393080114
3106,Kepler-1127 b,Kepler-1127,Transit,2016,1.96,3.9998850166907034,5.12330347,0.05757454076512624,,1109.4385722300158,0.97,0.95,5664.0,-0.0791699607281666,,842.459,0.5312259635508355,251.4022001749031,Too Hot (Hot Zone),0.15671245833362493,Extreme Environment,15.979770319189077,Atmosphere Risk (Erosion),0.0,Not Habitable,1.5671245833362493
3107,Kepler-341 e,Kepler-341,Transit,2014,1.99,4.127027259034559,42.473269,0.242,,596.3410728019569,,1.024,6012.0,0.0895656509063933,,1047.03,0.5236946149695676,20.98625371254771,Too Hot (Hot Zone),0.3651148241355493,Extreme Environment,16.108939316123674,Atmosphere Likely,0.0,Not Habitable,3.651148241355493
3110,Kepler-174 d,Kepler-174,Transit,2014,2.19,5.027069350839347,247.35373,0.677,,225.55587057797726,,0.622,4880.0,-0.7058500926402327,,384.757,0.47861084151795585,0.42950929812954164,Habitable Zone (Goldilocks),0.6157400691702971,Extreme Environment,16.947677683698387,Atmosphere Likely,0.0,Not Habitable,6.157400691702971
3112,Kepler-253 b,Kepler-253,Transit,2014,1.63,2.735939345648541,3.783986,0.046,,1038.0942554283433,,0.786,5208.0,-0.3895811557133547,,838.595,0.6317476743962512,192.70952499342422,Too Hot (Hot Zone),0.1837313434277264,Extreme Environment,14.492197544993306,Atmosphere Risk (Erosion),0.0,Not Habitable,1.837313434277264
3113,K2-268 e,K2-268,Transit,2021,1.33,1.7994276120056862,6.131243,0.06185839273408381,,801.0,0.84,0.78,5106.0,-0.4305977027788257,,327.783,0.7648556118116334,96.96277454385323,Too Hot (Hot Zone),0.2823339696064048,Extreme Environment,13.011165009955908,Atmosphere Risk (Erosion),0.0,Not Habitable,2.823339696064048
3114,Kepler-85 e,Kepler-85,Transit,2014,1.27,1.636197275519457,25.216751,0.163,,613.5427524665398,,0.893,5436.0,-0.20428944001379287,,765.025,0.7987750706383799,23.514478483573132,Too Hot (Hot Zone),0.4067108226366639,Extreme Environment,12.696697923693803,Atmosphere Risk (Erosion),0.0,Not Habitable,4.067108226366639
3116,TOI-3894 b,TOI-3894,Transit,2024,15.27784069,260.61929374,4.33454,0.05354,0.05,1531.0,1.138,1.502,6000.0,0.41896,,417.365,0.07308371784257346,915.3838928741694,Too Hot (Hot Zone),0.03884126615490098,Extreme Environment,46.200546012409376,Atmosphere Likely,0.0,Not Habitable,0.3884126615490098
3117,Kepler-846 b,Kepler-846,Transit,2016,2.48,6.494869996353791,19.80792185,0.14034870531374183,,685.0248199819173,0.94,0.91,5579.0,-0.14280191974904868,,1127.12,0.4258095720730589,36.54106987811,Too Hot (Hot Zone),0.2824510722245982,Extreme Environment,18.102318668388534,Atmosphere Likely,0.0,Not Habitable,2.824510722245982
3118,Kepler-146 c,Kepler-146,Transit,2014,3.13,10.491107455959602,76.732171,0.364,,522.5010772702996,,1.208,5948.0,0.21450755793717974,,716.797,0.34212776689319185,12.36815133684289,Too Hot (Hot Zone),0.3630089857474704,Extreme Environment,20.47921539839084,Atmosphere Likely,0.0,Not Habitable,3.6300898574747045
3119,Kepler-1650 b,Kepler-1650,Transit,2017,0.96,0.919345469151495,1.53818001,0.01794804538111085,0.01,709.3367943689873,0.326,0.334,3410.0,-1.871,,134.397,1.0391184140257603,41.77973510178069,Too Hot (Hot Zone),0.35631830428386846,Extreme Environment,10.946582852603173,Atmosphere Risk (Erosion),0.0,Not Habitable,3.5631830428386846
3121,Kepler-336 d,Kepler-336,Transit,2014,2.37,5.915365618469999,20.678772,0.154,,823.2428709287223,,1.304,5867.0,0.25710938562441676,,768.86,0.44436163366161463,76.21982441210754,Too Hot (Hot Zone),0.2243379616531438,Extreme Environment,17.672233386977194,Atmosphere Risk (Erosion),0.0,Not Habitable,2.243379616531438
3122,Kepler-1258 b,Kepler-1258,Transit,2016,0.86,0.7329372756534444,0.984940167,0.0193089273134345,,2016.092498647367,0.99,0.99,5839.0,0.00951414016753641,,717.555,1.1523156383297137,2741.5605667415957,Too Hot (Hot Zone),0.07282992080044573,Extreme Environment,10.326638975948022,Atmosphere Risk (Erosion),0.0,Not Habitable,0.7282992080044572
3125,Kepler-326 b,Kepler-326,Transit,2014,1.52,2.3691785455392678,2.248329,0.032,,1231.6022406172622,,0.801,5105.0,-0.40786213217252104,,487.675,0.6746321397807817,381.80174694362603,Too Hot (Hot Zone),0.14582582172199124,Extreme Environment,13.965352962533075,Atmosphere Risk (Erosion),0.0,Not Habitable,1.4582582172199123
3126,Kepler-489 b,Kepler-489,Transit,2016,7.72,67.37389241035088,17.276296119,0.12241789119341565,,602.4238174531373,0.82,0.76,5014.0,-0.48474564698233913,,369.645,0.1464332622361643,21.855692168844563,Too Hot (Hot Zone),0.20665434364734184,Extreme Environment,33.04547388245853,Atmosphere Likely,0.0,Not Habitable,2.0665434364734185
3127,TOI-198 b,TOI-198,Transit,2023,1.44,2.1194673645729085,10.2152,0.1,,368.0,0.467,0.441,3650.0,-1.509061513271137,M0 V,23.7262,0.7098053320355731,3.096980613236691,Too Hot (Hot Zone),0.7074987861902892,Complex Life Possible,13.570846424671279,Atmosphere Likely,4.0,Prime Habitability (Adams 2025),11.07498786190289
3128,WASP-60 b,WASP-60,Transit,2012,9.86392,174.8065,4.305,0.054882970338084876,0.0,1313.589273956051,1.19,1.17,5900.0,0.17266962002818734,,431.052,0.18214151871515344,494.076734774093,Too Hot (Hot Zone),0.0711115334873292,Extreme Environment,47.09001546067517,Atmosphere Likely,0.0,Not Habitable,0.7111153348732919
3129,Kepler-1338 b,Kepler-1338,Transit,2016,0.92,0.842176122991406,0.935118057,0.018961030007044535,,2120.367465019123,1.04,1.05,5909.0,0.08132440802582935,,753.26,1.081532170768531,3354.2896101554775,Too Hot (Hot Zone),0.06834084910115987,Extreme Environment,10.702429199180415,Atmosphere Risk (Erosion),0.0,Not Habitable,0.6834084910115987
3130,K2-352 d,K2-352,Transit,2021,2.23,5.2180473763042805,14.871387,0.11755727914684151,,727.0,0.98,0.95,5791.0,-0.04064867972152111,,176.051,0.47053662025796683,65.8949706163302,Too Hot (Hot Zone),0.27143478589429104,Extreme Environment,17.11103944346262,Atmosphere Likely,0.0,Not Habitable,2.7143478589429106
3133,TOI-1759 b,TOI-1759,Transit,2022,3.14,10.8,18.85019,0.1177,0.0,443.0,0.606,0.597,4065.0,-1.05715,M0.0 V,40.0654,0.3488468544220732,6.32844593663251,Too Hot (Hot Zone),0.44192873120040754,Extreme Environment,20.745402658540232,Atmosphere Likely,0.0,Not Habitable,4.419287312004076
3136,Kepler-1408 b,Kepler-1408,Transit,2016,0.89,0.7865809310784123,2.99793191,0.04335935537352916,,1660.1376342588392,1.21,1.35,6170.0,0.3746980430902666,,535.048,1.1157666948169527,1260.4696971646774,Too Hot (Hot Zone),0.10046833655519456,Extreme Environment,10.516022787314473,Atmosphere Risk (Erosion),0.0,Not Habitable,1.0046833655519456
3138,Kepler-1045 b,Kepler-1045,Transit,2016,2.69,7.678735297882489,26.41045478,0.16505293590024667,,569.7529185732247,0.86,0.82,5301.0,-0.32205122835957317,,942.485,0.3944871460972805,17.486474706462527,Too Hot (Hot Zone),0.34639428275208023,Extreme Environment,18.899204458081233,Atmosphere Likely,0.0,Not Habitable,3.4639428275208024
3139,Kepler-697 b,Kepler-697,Transit,2016,4.13,18.571932921893815,3.709870645,0.04561506562821446,,1167.639105523831,0.92,0.88,5513.0,-0.19259283581529912,,1277.33,0.2636373584045126,308.4541062575147,Too Hot (Hot Zone),0.10914247847881267,Extreme Environment,23.720745957471745,Atmosphere Risk (Erosion),0.0,Not Habitable,1.0914247847881267
3140,TOI-132 b,TOI-132,Transit,2020,3.42,22.4,2.1097019,0.026,0.059,1395.0,0.97,0.9,5397.0,-0.22185,G8 V,163.678,0.5599763689972284,887.5714090734376,Too Hot (Hot Zone),0.10401691346749505,Extreme Environment,28.627654760319146,Atmosphere Risk (Erosion),0.0,Not Habitable,1.0401691346749504
3142,TOI-892 b,TOI-892,Transit,2020,11.99363,301.9385,10.62656,0.092,0.125,1397.0,1.28,1.39,6261.0,0.43136,F,340.543,0.17501148611222836,318.99534480165534,Too Hot (Hot Zone),0.06178878414052641,Extreme Environment,56.125308110651666,Atmosphere Likely,0.0,Not Habitable,0.6178878414052641
3143,K2-284 b,K2-284,Transit,2018,2.78,8.217359354672807,4.795069,0.04771,0.078,653.0,0.63,0.607,4140.0,-1.01323,,107.272,0.3824704544219046,42.61388866470864,Too Hot (Hot Zone),0.28794402236912653,Extreme Environment,19.231739018317935,Atmosphere Likely,0.0,Not Habitable,2.8794402236912653
3144,K2-231 b,K2-231,Transit,2018,2.5,6.603229897010366,13.841901,0.1131994023707663,,795.5489723420752,1.01,0.95,5695.0,-0.06968802579454043,,321.215,0.42260671340866346,66.46969808505071,Too Hot (Hot Zone),0.23053739281481364,Extreme Environment,18.179545424661615,Atmosphere Likely,0.0,Not Habitable,2.3053739281481365
3145,Kepler-175 c,Kepler-175,Transit,2014,3.1,10.285018786256147,34.035257,0.213,,636.7420522091404,,1.01,6064.0,0.09256936802856099,,1312.34,0.3452391254491674,27.277851524372934,Too Hot (Hot Zone),0.28513198591388733,Extreme Environment,20.37494817345701,Atmosphere Likely,0.0,Not Habitable,2.851319859138873
3146,K2-46 b,K2-46,Transit,2016,2.05,4.3874578148188235,19.1541,0.13821,,921.6272703101795,0.96,1.29,6256.0,0.3592562307729519,,449.237,0.509273842784501,119.72291896373441,Too Hot (Hot Zone),0.2017988628675506,Extreme Environment,16.364561077208776,Atmosphere Risk (Erosion),0.0,Not Habitable,2.017988628675506
3148,K2-158 b,K2-158,Transit,2018,2.64,7.3876121919608115,10.06049,0.0887,,794.0,0.92,0.95,5503.0,-0.12926488821039117,,197.299,0.40150624878046187,94.38171663625377,Too Hot (Hot Zone),0.22648612875732468,Extreme Environment,18.71220196366121,Atmosphere Likely,0.0,Not Habitable,2.264861287573247
3149,Kepler-680 b,Kepler-680,Transit,2016,2.42,6.1753226536197,3.689926291,0.04794679285740368,,1366.5655171079834,1.08,1.11,5890.0,0.12399698668900878,,1492.48,0.43572608095485427,578.7324860113235,Too Hot (Hot Zone),0.10617665579216637,Extreme Environment,17.868864639125004,Atmosphere Risk (Erosion),0.0,Not Habitable,1.0617665579216637
3150,Kepler-1620 b,Kepler-1620,Transit,2016,1.61,2.667235142506918,101.951829,0.44747537907336254,,492.23284808331977,1.15,1.23,6157.0,0.29017668721201023,,895.069,0.6391218665857673,9.741781802559718,Too Hot (Hot Zone),0.49472472938826123,Extreme Environment,14.39768041431367,Atmosphere Likely,0.0,Not Habitable,4.947247293882612
3151,Kepler-1677 b,Kepler-1677,Transit,2020,2.70216183,7.750422737549473,22.064,0.15940563722980816,,811.9113097498707,1.11,1.24959,6013.72,0.2648,,735.369,0.3928179513349166,72.40901646993443,Too Hot (Hot Zone),0.21774909000995282,Extreme Environment,18.94444266618345,Atmosphere Likely,0.0,Not Habitable,2.1774909000995284
3153,Kepler-1108 b,Kepler-1108,Transit,2016,1.46,2.1805541845348473,4.51005748,0.05119436088532748,,1055.9371673004925,0.88,0.84,5406.0,-0.26704741245812297,,767.701,0.7006615985081782,206.30432673314803,Too Hot (Hot Zone),0.18557974985709433,Extreme Environment,13.670419082081095,Atmosphere Risk (Erosion),0.0,Not Habitable,1.8557974985709433
3154,Kepler-418 b,Kepler-418,Transit,2014,13.45,349.6112477,86.67856,0.38073517394004014,0.2,474.8519090316929,0.98,1.09,5820.0,0.0874347844480886,,1002.53,0.1436873526677914,8.437014260342737,Too Hot (Hot Zone),0.2488388321658644,Extreme Environment,57.030393871436125,Atmosphere Likely,0.0,Not Habitable,2.4883883216586438
3156,Kepler-1655 b,Kepler-1655,Transit,2018,2.213,5.4,11.8728787,0.1029,0.19,938.0,1.03,1.03,6148.0,0.13349973468846202,,213.26,0.4982525362248747,128.4307400763618,Too Hot (Hot Zone),0.1938690913587806,Extreme Environment,17.47354359860797,Atmosphere Risk (Erosion),0.0,Not Habitable,1.938690913587806
3157,Kepler-392 c,Kepler-392,Transit,2014,1.1,1.2169393418402024,10.423118,0.093,,997.6521549387903,,1.129,5938.0,0.15283850685732656,,681.428,0.9143045393239685,164.38894555027437,Too Hot (Hot Zone),0.21892533323890506,Extreme Environment,11.765569081122987,Atmosphere Risk (Erosion),0.0,Not Habitable,2.1892533323890504
3158,Kepler-1939 b,Kepler-1939,Transit,2021,1.16480773,1.3692531314042686,2.790659904,0.0335688240106021,,889.6367495128362,0.648,0.603,4353.0,-0.9313208571228168,,189.833,0.8664051209684313,103.94578620421123,Too Hot (Hot Zone),0.2536684663643892,Extreme Environment,12.12801050197741,Atmosphere Risk (Erosion),0.0,Not Habitable,2.536684663643892
3160,Kepler-256 e,Kepler-256,Transit,2014,2.35,5.812992950476202,10.681572,0.096,,985.3890095913472,,1.301,5551.0,0.15892935241790243,,1026.43,0.44791562181606787,156.45407755165698,Too Hot (Hot Zone),0.1746723983828412,Extreme Environment,17.593035619970976,Atmosphere Risk (Erosion),0.0,Not Habitable,1.746723983828412
3163,L 168-9 b,L 168-9,Transit,2020,1.63,4.07,1.40152604,0.0208,0.0,998.0,0.614,0.604,3842.0,-1.14086,M0.5 V,25.1496,0.9397916802805616,167.1141906936196,Too Hot (Hot Zone),0.21072579905775476,Extreme Environment,17.67576493637233,Atmosphere Risk (Erosion),0.0,Not Habitable,2.1072579905775477
3165,Kepler-938 b,Kepler-938,Transit,2016,2.22,5.169959338115538,52.6298417,0.26731531142287696,,486.82986321849177,0.92,0.89,5533.0,-0.1764874558862773,,1182.05,0.4725287137133058,9.321050774135735,Too Hot (Hot Zone),0.4492303636867893,Extreme Environment,17.07032900030762,Atmosphere Likely,0.0,Not Habitable,4.492303636867893
3166,Kepler-1126 c,Kepler-1126,Transit,2023,1.45,2.149899133205535,199.66876,0.6193,0.0,305.0,0.794,0.921,5678.0,-0.10180933687966108,,635.736,0.7052028810383485,2.062474098097229,Too Hot (Hot Zone),0.8518389450912884,Complex Life Possible,13.620713442283389,Atmosphere Likely,1.5,Marginal (Slow Rotator),10.018389450912885
3167,Kepler-1176 b,Kepler-1176,Transit,2016,2.45,6.334059428845177,24.1738579,0.16416388379784308,,702.4330529966342,1.01,1.02,5844.0,0.03693102254015918,,864.699,0.4307089344640533,40.399481038543776,Too Hot (Hot Zone),0.27452009885708056,Extreme Environment,17.985927551136616,Atmosphere Likely,0.0,Not Habitable,2.7452009885708057
3169,K2-396 c,K2-396,Transit,2022,3.124,10.449721401099088,25.76051,0.16804500697208585,,590.7642416709946,0.954,0.92,5236.0,-0.24353594382672916,,274.864,0.34274540117618785,20.21216477565785,Too Hot (Hot Zone),0.3125536141690985,Extreme Environment,20.458399657329355,Atmosphere Likely,0.0,Not Habitable,3.125536141690985
3172,K2-219 b,K2-219,Transit,2018,1.34762583,1.8488974039297854,3.901287,0.04884621890854401,,1368.8178081633582,1.021545,1.189232,5753.0,0.14300051954753434,,325.4,0.7554484475575184,582.5572569092684,Too Hot (Hot Zone),0.12884660985235383,Extreme Environment,13.102270401481295,Atmosphere Risk (Erosion),0.0,Not Habitable,1.2884660985235383
